rainfall_mm,temperature_c,humidity_percent,river_flow_m3s,reservoir_level_percent,upstream_inflow_m3s,sediment_load,turbine_efficiency,hydropower_output_mw
41.613195044808975,14.74937583853126,62.36554561438752,320.4556525195885,60.56973474095752,299.8541922294896,23.050265614833872,0.7547223628223888,0.613509762019719
66.87255804406277,26.571162729919806,69.61638531712008,184.47209216584653,64.55399432563894,233.1886419501811,48.20232398305984,0.7221007550780025,7.761241136166218
127.87444943476494,32.329688118285084,43.46386142666323,275.2066464364744,51.22228914849189,286.7016921292414,48.17306203738326,0.7455073987120683,33.04958598637209
149.53866319981643,36.78749384020508,59.579303033664125,373.2259403507067,69.09517764803569,388.1988148348392,49.54085102156628,0.785013103048996,18.2206172655417
126.85473124759882,21.78781015991742,63.86076342830344,318.83675531621213,80.3175655896123,268.06863036691226,52.18480214871686,0.7662254433046939,17.789195841077188
115.37406870447037,32.55076583401907,62.138674030981115,229.61624765232773,32.68226425179054,224.50467469068184,62.02013924659616,0.7569510352242358,-8.738656197462902
107.95585217642845,24.73044071349505,72.28532308050583,326.90596851489516,70.99295375674696,302.5212608047982,36.439079513809446,0.7441180666585957,26.72880305346729
60.8591203853029,23.791608900414264,57.66370101426699,385.75317487639416,83.64869741909334,410.59493932319344,41.09571580077858,0.7954551390609512,35.19931058693594
91.20623166421166,31.185619562406707,86.81546000986707,54.00704657070264,56.69799422073261,86.1394615827868,35.83561566751975,0.7564961278515433,10.20721216077897
101.5744491616085,29.56626014889394,70.00310597377296,439.0888877947077,79.01401224241167,376.85429726421836,40.01976844755811,0.7777444692325964,20.690995802375184
162.2848890487566,13.965254901110255,69.86049518292079,259.6494313582714,100.0,258.98838543814327,55.32873355636312,0.78154388990523,13.225674975812387
133.74473158273847,35.33578244808127,65.08157925230623,351.05879198882764,62.91314414026216,384.7146371326552,26.549855160693312,0.7480606451040774,3.5906037784092533
49.47839378549064,34.66063947903216,72.32786025788468,443.66963083742735,72.86614100010647,438.069261968024,31.389503278344243,0.7539545328817543,25.212939518216615
132.9633587757918,20.621061089433294,82.37647397001452,135.3991563323441,50.23885832677217,157.271065682415,53.77180936504561,0.7783437757339409,-5.509546180122522
104.59670878334734,27.77062473406186,56.9930467643365,214.8670797086944,68.625023252041,225.40204373750692,50.2003650690209,0.7772322452553482,-0.3136748051639078
92.92311998776165,28.458211303979173,60.12825266387115,265.37415649491544,74.20543249964608,275.62396345349424,36.36868353182922,0.7971930920213428,11.461581871755657
144.46705155363472,26.82471636076735,65.44410956835003,205.94957746506861,68.89684680540276,197.8101281230197,48.544020011207195,0.7763783821093896,6.124685771406824
161.23998089983803,21.14786392308206,49.811936147901775,508.192389100417,44.60609360582286,471.6949649763457,43.412158424920335,0.7621392119716196,11.896750121016659
157.25120476464795,20.29863642443364,57.71113210417754,197.18734874078487,69.12723542650902,163.54144431803405,55.00274609000988,0.7335425815129163,14.66337683873611
86.43129907109446,24.82112150305988,62.85668689683011,233.334386461576,94.24391877435274,254.61496189523552,40.745095938267724,0.7794910966704726,17.931757693374465
107.63150496595142,33.20910313481555,83.11583771069091,324.52668379235723,73.97271529029055,325.1104314579237,50.25632113872582,0.7713617748954525,15.635843014311757
133.25053725614256,28.805201082161027,73.93841993502888,155.74205687086933,84.23974378143683,151.5866895326526,66.4201191049262,0.811255980124692,12.473540812196372
159.02180508489437,22.40569967539726,72.90384867051317,252.51831458924835,60.259760599747445,239.80161331957777,45.98099155047466,0.7800747154767049,1.954887195114667
100.8330304861884,30.401890974538414,82.76346943251959,338.094391350021,79.9980047884742,328.93872598559847,40.49328165794844,0.8085722415310432,22.922139989696976
112.57364093344731,5.0602016555894735,67.93942317400905,260.05675147409863,70.58535676433051,291.46410530874283,47.22446985220979,0.7830760915443968,15.880325169473224
75.74660103975887,33.041359902604725,75.85697274893334,288.7935769320062,45.981785406255355,278.7362544759654,36.34719141796115,0.7478606707387498,-5.099444058538545
72.15173503677318,12.822003548553303,68.45167370601256,236.4801465061955,71.3704200959775,196.24820510714844,63.87967705524732,0.7688637912544115,22.933580266063075
152.50103289576793,22.462913410178075,73.98043524099442,118.26356289830795,45.166066731193794,140.57311616451315,41.80071037695981,0.7647672931777936,-4.729332575848369
174.24960114283292,17.16231073761699,61.25862013582627,338.5911853607086,52.34239450230416,332.44488544476707,37.27066679774487,0.746206885816415,14.12787891758773
117.11959513678664,15.937229669953659,33.41774262585356,510.591968597669,68.78656614584749,511.5338445636523,31.643109949799637,0.7672126025561254,38.59005733018922
160.14131591568096,33.125787511649634,67.98581256720544,302.2081956940126,70.94488546760248,350.4355448859979,50.972201916064385,0.7660654422854385,25.68130705442917
134.46544100190536,21.72609159081676,91.3412220414991,327.03169406970596,41.215350698457414,326.41487734919076,48.67187412827739,0.7881185097620479,10.966167303242383
94.19520981579502,27.42552717211501,83.89323103362389,383.12673061402313,86.07971542365752,391.8022408075849,35.02645628585907,0.7409171103182515,20.810041313254732
134.45582422033655,24.67155594784571,84.48096226886756,147.6803404143961,76.44012556600946,112.31263567544636,45.764513451224225,0.7986070771619583,18.490357804395614
181.52146265863877,28.33928579056185,88.54196082709326,504.3017589755527,50.90543128778232,497.71167540502387,24.914440317871435,0.7492424788493421,25.981276828347276
118.56695843560193,25.53775323742179,71.32986386442155,324.2794555707362,34.24830407101649,342.56523692699426,41.849705750731566,0.7271276565648964,1.8918451127152593
182.58574623256024,16.019054430680015,72.95973561108393,495.8228278906931,62.10190841837137,449.1616158754558,44.52756352076695,0.7912915277537249,16.41615130447517
15.210195836410222,31.973867736129982,60.73522156848475,212.03604053712127,56.0811257227768,218.06139333059255,57.07329809559223,0.7755565348173984,-11.501238557574096
152.87610017500896,21.54370391787081,65.25890715959426,518.167430706939,67.26280914106046,521.1911628862831,32.291811972713106,0.7990342350263402,29.38937582260888
123.48188272952684,14.103926709381742,79.23656724656712,393.01865928417396,57.73766677688867,394.25728295179715,27.216473711976757,0.786717930225763,17.02521039248161
108.0397059813653,22.00319387323861,88.05826655753225,366.364810302283,24.850862785099807,397.47957726203026,31.045720390749583,0.7943086153100731,18.593681943155012
123.67043106142009,35.50531853444018,67.908305864785,328.08293452237774,57.233061233976834,338.1160899678334,26.6343149968508,0.781800712856823,18.27057199492538
40.49724341596429,30.951552194794452,63.24716102722883,270.17656583106606,58.88761777863374,314.5187227817594,53.36657357758983,0.7603042892935767,25.438774500390025
111.21312448649952,22.559435059144985,70.00791938284895,444.0637990168647,77.67322049548117,414.2561135490436,55.486392950240365,0.7790492199090953,19.8972185345179
134.28450286046984,22.555196069771,79.01810123393672,316.84318438176564,51.03600650777901,320.92092139831607,43.20216577948829,0.7874267360869623,24.11451712289599
179.11576178966064,22.74855464147832,48.34217775799687,63.951635569541736,98.57349346745133,66.48563916124016,52.21294945685148,0.7680353553914678,-0.4475179642727154
99.2691912690541,39.537235884925884,35.55728570294143,165.93762459515972,26.76718898696486,133.8599897825073,41.339583805802356,0.7379439477011142,11.053674264436147
87.66025588427249,27.673548165620872,61.74194725762625,277.69850973687034,91.22334995605249,306.3873597996107,39.04888352299234,0.7777178096291704,5.114021187605056
99.92971825661854,28.010291530337486,51.689313611287616,337.1998779798666,60.5136205824379,406.94007715545115,36.66962380946239,0.7271642671730736,17.189274737224743
156.61608470808295,32.21198417822289,62.37789703529034,293.2093813320125,82.19169744687113,292.69919909749757,36.89609008622435,0.7827885898659191,-0.9821622646143808
133.15004438638738,26.671524113185594,67.78329521773793,446.2764947752396,66.59602968117466,461.4271274234526,24.521984436909687,0.7382188454304939,19.26866838663086
98.80959184931845,23.18670497925508,63.2012738646548,65.867776315365,87.79111072050938,68.40333058982482,42.64254763607339,0.7821639773280851,8.926485455287597
140.53069732453423,23.62555105640515,91.78701301706118,317.2305523806192,57.252760708943775,295.82301228340395,39.596660897859564,0.784053177207819,9.030543034945687
123.88310197392161,24.498791184101552,74.90117146903481,81.84249295354144,43.027591496443755,27.21968461948095,47.45360724077876,0.7477401843631115,-7.871220179835721
158.74579962131557,24.73944434443111,74.50711539416243,391.1654754581002,93.41008574542127,369.99227096523924,40.9352349643861,0.8179667897871321,38.34871012502248
91.9178762449059,30.09340680545886,79.33310716065102,288.6649542669597,62.730387082357176,246.90620283840775,38.37296298430908,0.7406432866575161,12.37698837322537
106.89351413608927,25.363621200651096,52.917503233288464,350.3531966428942,69.43116947248421,401.47625898466777,31.288069699923692,0.7991543774589017,14.544069132998743
104.3156738747137,30.128480540509052,85.58667681130403,196.33404472922808,89.6950382808959,192.88075391153092,40.721532368217616,0.7961338005581211,14.439026432381269
61.45940207471526,24.434983939239924,68.8635357019681,453.5357917989301,44.360895158111305,443.158211927515,47.38237230816162,0.7236450709203934,40.92589019761504
131.84481108258305,25.550446332212633,80.05720925861819,425.00695968706214,76.90981795278515,451.6815744306963,28.566610089161394,0.8341008119304548,38.79945514544251
130.44221088719559,11.012595208275247,53.92214150439767,370.0253163614265,53.20210487074218,336.3727832757499,40.874737536807395,0.7630637254642495,26.647505087711206
120.20453826569843,31.41429372291737,46.693618509759034,284.4579303763871,62.35661288711256,261.4520092362505,42.33042951529484,0.7509294971458551,17.67532524047681
110.61651466499413,27.425419331285948,82.26834487037543,369.58287423541583,66.44557930768578,371.6250423128745,32.819352163817356,0.7452352401090173,19.965704946661646
63.38517031798343,31.986070769017566,75.64614289146274,215.17289184151815,34.99556277106128,246.03596158422258,34.12143695092,0.7528609897470611,-18.291707022283184
103.17418708938564,4.7262123526441755,56.46922668463735,402.6666790824854,49.42325914359131,417.71723043754906,42.306108487662144,0.7594716595776977,8.324517697861603
106.29141933892922,39.61862293346509,56.95505378087958,497.9377073188705,92.02145784826278,505.387461594347,28.665789817073772,0.7894639025498025,31.368244830139087
87.90890923113524,24.022872602913782,86.88152176622154,428.4732671975023,82.72382377169592,430.8167992545828,43.499237152493926,0.7723562176156206,8.627204593967736
113.54857153335963,32.75727971716262,52.15882160699008,212.44770362311084,63.7472084534553,224.4547792889141,31.046456263408,0.7852241735500072,-0.9399077134813183
136.16203427258154,17.720658510121282,94.64009429883944,343.37007807277234,69.86246917025787,349.41966522664995,50.62853693033216,0.7619900768527644,-1.529227454513535
195.4474360484212,29.28941733543799,56.49068898028197,144.82301474896227,59.115149887270846,113.9238465056542,63.378277453883,0.721844809362661,5.796644129366832
126.98311251327355,17.626091057784407,79.57587888412574,368.68683734108106,92.13166771655963,370.0692139900756,31.392431982981805,0.7836608743503924,34.80684319937677
130.30201562891057,20.633617275129364,65.07072286376523,354.07240954350465,60.99294844411672,321.86174977597204,45.342078623746744,0.7195442975674687,26.606966431821167
117.02216336935331,38.3982194770675,79.04781146623515,75.62203925614031,69.63684184269697,78.05451554316502,32.732580951179806,0.7820740592538222,8.266309172973468
43.24915138803834,23.665223194656573,61.838289968287114,160.58593873051635,87.92060288284131,146.1665004858691,50.4095417379779,0.7592514343143746,1.0857652656667796
118.93944498203132,26.52203011225806,67.55810640891559,266.02333239074795,49.45257030308187,342.2047810742338,27.34741590914785,0.7697892674771125,-9.193659973385426
122.40920839764105,31.09047411482128,70.61378763093582,263.8968303431009,96.17578368993787,262.69999883054953,44.805867584277124,0.810927631200178,3.013049157202442
218.52968449941145,28.46977321580823,54.96718816327791,154.86276774974337,34.39077180513246,112.7355807618957,31.270110331106473,0.7388393788978743,-8.754877987539125
112.3055614087551,26.052932336005036,81.11236518130188,346.67744752226207,97.59284262225597,342.6520412019543,37.930154109016314,0.8086425002486654,18.470396845193683
132.0618936933445,27.554727017263577,62.30179650292622,330.1768330728614,57.546488320960506,345.7575954419981,29.689747248526928,0.7611985286521991,12.865680808328918
118.61152921179027,41.823909096667926,66.57100126989972,276.6877041625777,60.14602504349436,326.8886225471534,48.223504708957535,0.8006698571503716,3.182837824447196
73.25287849521871,24.596668420764903,55.08475938087231,209.30501998099646,27.199796576341143,191.62144798283492,31.63019645560413,0.746807787087525,7.641375970718875
165.71291258060083,26.407693327004772,31.564995118070343,425.8448551699876,55.90410565244614,378.3720159492784,45.519642593318274,0.7474863003380937,15.47227947312875
150.07732130747098,32.35458077205328,67.13458356099747,498.6488535705954,44.20386937946232,523.1539639135249,36.55901971737667,0.774878997782424,17.185501773092714
151.64127788172186,32.73868153070589,100.0,241.97262193841556,52.84707309253055,200.55466076142602,38.855276282011374,0.7560511590691892,21.07054362310903
83.62450180821044,33.30921213892266,81.76906431847036,226.5399699414215,62.253780684222406,213.45530669619694,41.477559074001285,0.7518546323373307,-1.198934314814288
176.11177243744396,29.471111554204292,69.71109430398408,358.94491984943954,84.15583228945812,351.2163052841097,32.38175328341151,0.7728065931456298,27.53145293436222
63.92595748830877,16.998965610886614,66.05663756187599,257.03647443036164,69.15206702801251,254.9474708313584,42.10367113540887,0.7710528015297237,13.565425546511538
143.47428375201082,36.434020726107676,70.3369883921807,283.2723359204119,71.15353306802228,303.94726963264196,55.30334564354411,0.7958293654658449,12.70573661691394
207.61822503239915,16.975582248869184,78.20678672762816,388.7583782069606,43.08961222308875,368.24934973836895,32.219052141672854,0.723197335559851,20.967165599377612
80.37854699477246,27.118448256673233,52.28780777036732,70.87726949912485,47.3849182079454,62.66539193412203,51.71810143273845,0.7586386418531595,11.338039755388994
97.34809081588912,19.720069049864495,86.71482542003308,458.19627898232034,100.0,457.76816839383866,54.980976334877845,0.7960037789926175,27.007688999143987
123.98605460350565,24.551031573849052,80.73071973161866,308.72166291952095,50.29597930473507,313.2096016450846,31.83845010971956,0.7694654261192876,10.126236531967965
99.86097383535203,27.301336872124363,80.77278588561902,250.62082265253838,98.12416504114591,253.55563789377607,25.44945394909448,0.8176245497245153,22.919106201201696
57.973462757354696,27.24950050815191,76.57713608214591,289.2919014934261,60.13877602238267,302.3720747501035,43.01960900171765,0.7656765987155055,10.590914319557715
122.74251899224109,27.953445279646992,70.29424986540985,295.4915226024622,65.04575872287008,320.8067078917143,34.52592477233127,0.7684740730860168,20.620646408539454
77.5078514509558,36.29597888341053,80.09291853950229,92.25584358660896,86.40730320459859,104.034867056138,58.68603219163002,0.7874444328850772,9.089095407708351
138.94369722540728,28.17474011059786,78.87721200612067,479.3925872943883,90.43784843877313,493.00015299966486,40.34807540499832,0.7851007778969141,52.36384046251318
83.22303063064788,23.29090355296546,64.68938933588464,304.9590758724742,62.78374879441825,257.4923808700799,31.978005919648208,0.7639902978557053,-0.6750709758647844
181.99737620070158,31.748610178018502,61.39597340654649,353.160255653685,57.235138929569224,354.6670866286554,28.528404889882886,0.7803819287895474,14.54963760793981
88.66986830655051,33.32629342247248,71.5278444289298,414.1859724688851,63.881591029555736,428.57119890893335,50.899049590908305,0.7536205147731725,10.85491375199638
107.11753935177298,16.406745294041052,93.23530227242782,177.46050509276398,71.75915056464237,199.32874092987748,34.28816025915813,0.7633695841641872,15.76213971707998
152.54068869478678,29.18180048894901,51.41339386519149,356.8166278842274,82.8260737373951,336.04610465721356,40.43828799460428,0.768721670035004,6.5468663488053345
70.7654273426418,29.908209196176287,47.9871210137134,267.88306909214475,65.08459717988303,248.1118908454854,49.55802745112481,0.7947362735579323,17.31940302179703
129.09839738416517,22.91705547648006,72.47141261854775,401.61249302597923,77.37772596046307,384.38947276747126,35.157416480691694,0.7137213109163099,15.879020242521532
172.28571017129713,34.629947693181336,70.76331552784028,50.0,97.76719464541881,66.0924169967403,39.540711712598394,0.7949333605041888,-3.455698431882646
55.7006706175509,23.949610890772313,72.60012496555612,288.1086839710477,72.6261922452957,319.125115618774,39.8343159017748,0.7750482376361199,1.7523107192635337
127.38535434129217,25.879035174300796,73.6592979686275,227.66152130592462,71.23305712009557,215.43771808717656,46.83324511516092,0.7379491458407371,7.316581134369067
130.39531176993694,23.78849723001291,66.65196618047793,351.8715540760987,34.621783498198646,379.11042348491014,45.907443355103254,0.7597331943252884,20.100394744859607
151.2729148710924,25.10905333307027,92.34795157903123,356.40530248418423,12.385397263418731,360.1096967591221,37.79886268745172,0.7543680796621044,3.0780607783482017
70.52197156487672,17.326074391733588,45.98644032285227,215.08489262135686,72.76751458460336,211.35631930648378,40.636490614965176,0.7859855947349601,18.57841646491193
67.18173547662894,14.919643821839939,57.57254462829631,214.53913629887478,63.10351537438255,208.1976094043357,36.282209884765116,0.7176305334608628,26.361825023919934
140.8776626246759,36.1615354425748,68.45117859776428,286.7201557731205,54.70434650170516,309.11849671118523,25.223875930805555,0.7971127987086998,15.140141561880196
131.87938692932744,19.071270561771705,45.35216783268749,192.40293272217502,69.87060408372689,202.17026722578711,42.57600857398129,0.7574077653759723,4.594071011922792
130.01971401383506,18.06025355380585,67.36218393351893,401.0380434542552,63.79192541606184,469.3128062836843,58.92191760833067,0.7779507423605952,24.574827402757908
133.857928379879,9.926269204773996,94.92205248592028,255.69513594630646,87.55560501267797,230.12839665638674,31.162808593089373,0.799250435542058,12.450291492090653
92.79901113686037,20.527267766173484,70.31329732443943,50.0,66.72221736517956,65.54305106089927,32.26970290397297,0.756146256099012,-2.521639090006444
129.29014788644014,15.73837144614751,73.46051358578025,255.02135320538326,50.06153429859665,239.14532291103788,31.292722283562586,0.7788521495112605,-5.255509356263072
131.72289893194724,36.494106120954584,51.097528522411295,175.37474149872332,84.80332477918577,149.29613188906401,47.24591778723123,0.7705180222351763,20.721997218879217
91.42594327894528,32.06871962539844,60.75457887940784,104.24690214468654,60.657378501075954,103.92088803363738,44.4848545419644,0.7255556893011855,0.7279123136958026
194.63098044579027,20.182947583755933,64.37205429514094,151.5088034132913,75.53073367344615,155.6293777955024,38.414623075835436,0.799595818424528,10.971214041404014
138.95331683647152,40.767050637410165,65.23427354865649,313.1290166199564,55.45178587614399,400.67422327175916,30.819809383610348,0.7529790508626641,2.7147800377205513
72.34786011189405,31.87235840894116,89.22465692505654,459.43689938978775,52.003462290051274,453.9125249192917,40.92376791639924,0.7466347315153449,22.198304365118908
146.2621443453532,22.726180315439642,78.36536591087687,337.5821368637976,66.68336460371393,303.67677497925706,24.353778726641956,0.7679742313231299,9.668542103093106
81.01273319090714,7.50415999588499,53.32813064594452,227.21959341411124,65.2565728708737,235.40991493894282,41.43426566857493,0.7756427412414122,10.083811340359087
151.48338414969808,41.03659800813519,73.69757167648007,354.7085034204843,74.59654070733666,292.46930229409327,48.71524386087934,0.7715382889789625,29.193184513068786
166.34382316029615,15.272992732654828,77.47332622745178,244.909162773721,59.62708493380515,242.150459295593,27.48800863366322,0.782528478370947,19.335028217675344
87.17270726593158,13.482208771301757,87.102235577819,216.64795570042264,28.27280432459205,217.12871416927746,24.674817231703365,0.7299441696622119,4.250786339272643
158.53504516977287,32.15799302406748,93.70811029852561,161.47647981204187,56.34452232823223,185.31449130039823,55.794378916948595,0.7465862200804168,-10.888633630843124
136.51123707745992,42.07826684437491,54.77358712258197,89.78054318979369,80.87636934287632,118.9892106726291,33.88240360495415,0.7779535221435212,35.5769229796094
152.8824063997796,34.68990972957363,57.83713733184493,253.20915521286656,59.05247841513787,238.10206664563503,51.35947845943822,0.8020761415229116,29.451736013135886
195.8717193061579,28.947363840366517,51.136332116280755,318.96641879041584,60.07233194970904,314.44799835151787,38.460023348021686,0.7662219082021727,21.90836959273972
110.18447535988518,29.163280391657,66.48970211339528,288.40515959821323,84.72753011811875,265.4215346798931,38.38045183058672,0.802554074783116,12.079058666727459
89.85055342570041,30.973908911462154,76.99537561669501,250.08396864631698,50.76053545482154,216.24209200208617,44.38412699496645,0.7628361330046072,8.547822458332142
84.41942281497907,30.312500128507356,84.81001774883653,186.51047271638626,34.14393563514201,195.80731609780528,31.160011432535594,0.748050791639059,-0.6704660677395458
87.36758860138247,26.96833996778563,68.86073464536216,372.9895430021962,61.787377609490115,334.78197654429823,41.32497143495645,0.7635617088919693,30.235637457772746
116.91593162343584,25.729407727663133,65.20228715117734,141.94416960640982,55.316520975025256,129.50536258925393,36.185105851759076,0.7634343344914073,8.619406616856711
133.64607899266576,24.561848104703344,72.2763698837311,393.12334966121705,45.67507360493492,363.26813086423994,26.795065565949685,0.7768719319118974,6.107825606609731
131.06763197320078,19.722247877933267,57.472856475549655,179.73395772879303,61.492430882026184,196.22445331750083,43.37482074726399,0.795225994568365,4.081507751910795
153.08732996144096,23.03527446193258,100.0,209.70777151763582,74.83011294493568,263.75067449563045,37.36692193122084,0.783398596846828,23.505329615869293
120.52007567511627,13.149302300632302,45.885084593229124,123.98577712611876,64.81422876864369,84.93813764201883,38.429751715552925,0.7946197424444911,22.386576507873844
178.14136308629267,24.31162261243675,72.77110868343587,239.8317423737236,71.13962145372476,184.24118788679652,27.89839056585842,0.7579044988045112,28.2143330761671
109.41372667048176,18.079862249943577,100.0,417.03749501735746,100.0,413.29088845685544,55.914003677628045,0.774933188720431,39.887940233517945
228.80676666358477,17.274874779489604,70.10199766839996,361.87537061327475,58.14242276884872,362.3463044920075,48.76714186386116,0.7499550181411127,13.253037970555955
145.02669391060024,26.25925905807435,67.14941447497759,417.4106534433642,70.56697269289339,423.9704326460831,49.641558841719785,0.7766799105114278,-9.537716014798548
85.71369774334869,34.744016004412195,64.6383186578436,362.6571055120723,54.81573274801731,349.26749005504195,36.94555297558318,0.7591450327777454,18.062883456316428
77.16430007755551,31.42821624201619,67.29412477356388,167.55962057635568,48.072805602260544,161.54044161159274,22.708171104965796,0.7818194102103244,6.27931550397807
139.29889660972742,14.006495774637761,90.59272712014796,260.3052930806931,53.301846931644604,271.33060539691115,59.52917382489511,0.740172137085705,11.669526459330584
111.06148858696596,18.072603044007636,36.8220713300574,206.3761045059045,55.42482856956623,237.58903128524966,39.38902491994132,0.7667563262752264,9.309408525937227
148.56001976368367,31.585398315917512,93.00150551944489,459.66898848468486,72.1895159509425,401.01752537513636,32.51200203979946,0.7900783155837765,12.954769751923687
138.9295049829418,18.12258824523183,48.64064271324783,156.38536242884263,100.0,145.31717925789877,44.16801574483114,0.7454435397757385,17.231731382318678
117.08684349372508,23.427567950020826,66.00021506148377,407.2437227266933,50.6791312744832,413.6579865449252,51.67120788003297,0.8022708294198357,22.880036707186548
86.1282512772638,28.850364693171862,63.56133369552008,407.1544644130523,56.66749388769075,379.6151812747302,39.76949443914534,0.7607398609145043,24.375499778507766
59.40611101256542,18.221588815954554,78.8282990465608,519.5544242059304,63.73753973777504,571.4895131589494,52.78575167939374,0.7255322460915459,33.49185797943147
